Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
Torpor_Spring,0.017097313,Otu00003,0.396143909,0.647035052,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000319644,0.000503497,0.029278428,0.050555285
Torpor_Spring,0.01634833,Otu00006,0.892738401,0.943073473,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.024489091,0.057943679,0.006115067,0.010434856
Torpor_Spring,0.014722297,Otu00021,0.438578026,0.671572602,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.02533933,0.040371218,0.001627992,0.002581805
Torpor_Spring,0.014601865,Otu00020,0.604065531,0.810937289,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.026756917,0.035513889,0.006972574,0.006751685
Torpor_Spring,0.014186381,Otu00005,0.038055921,0.177594298,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.00076812,0.001359825,0.024926783,0.036407597
Torpor_Spring,0.012574265,Otu00018,1,1,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.022763075,0.046872606,0.003212949,0.000998798
Torpor_Spring,0.012563319,Otu00194,0.157299207,0.395264674,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0,0,0.021562935,0.037348099
Torpor_Spring,0.012448049,Otu00008,0.010909498,0.133641355,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_UCG-001,4.53E-05,0.000110897,0.021410366,0.015183512
Torpor_Spring,0.011752642,Otu00141,0.033894854,0.174826087,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.020171537,0.034781725
Torpor_Spring,0.010484116,Otu00313,0.157299207,0.395264674,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.017994314,0.031167067
Torpor_Spring,0.010205347,Otu00015,0.019620167,0.143671245,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_2,0.00052889,0.001038127,0.018044742,0.013301611
Torpor_Spring,0.010074487,Otu00016,0.196705602,0.457332618,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.021543536,0.02083098,0.008588734,0.00985179
